,Time,Temp(f),Humidity,Wind Speed,Condition
1063,2017-02-14 07:00:00,50.0,0.93,3.0,3.0
1065,2017-02-14 09:00:00,51.0,0.92,13.0,3.0
1180,2017-02-19 04:00:00,69.0,0.9,6.0,1.0
1181,2017-02-19 05:00:00,69.0,0.9,5.0,1.0
1182,2017-02-19 06:00:00,69.0,0.93,6.0,1.0
1183,2017-02-19 07:00:00,70.0,0.9,9.0,1.0
1184,2017-02-19 08:00:00,71.0,0.9,8.0,1.0
1185,2017-02-19 09:00:00,73.0,0.84,10.0,1.0
1199,2017-02-19 23:00:00,67.0,0.915,9.5,1.0
1200,2017-02-20 00:00:00,59.0,0.93,14.8,14.0
1201,2017-02-20 01:00:00,59.0,0.93,7.0,14.0
1202,2017-02-20 02:00:00,59.0,0.9400000000000001,3.0,14.0
1203,2017-02-20 03:00:00,59.0,0.9450000000000001,2.5,14.0
1204,2017-02-20 04:00:00,58.25,0.99,0.0,14.0
1205,2017-02-20 05:00:00,58.0,0.97,3.0,14.0
1207,2017-02-20 07:00:00,58.0,0.97,7.0,14.0
1208,2017-02-20 08:00:00,59.0,0.93,6.0,14.0
1222,2017-02-20 22:00:00,60.0,0.9,7.0,14.0
1372,2017-02-27 04:00:00,67.0,0.93,3.0,1.0
1373,2017-02-27 05:00:00,67.0,0.93,5.0,1.0
1374,2017-02-27 06:00:00,67.0,0.93,6.0,1.0
1375,2017-02-27 07:00:00,68.0,0.9,7.0,1.0
1391,2017-02-27 23:00:00,70.0,0.87,7.0,1.0
1392,2017-02-28 00:00:00,71.0,0.84,5.0,1.0
1394,2017-02-28 02:00:00,71.0,0.84,5.0,1.0
1395,2017-02-28 03:00:00,72.0,0.84,8.0,1.0
1396,2017-02-28 04:00:00,70.0,0.9,6.0,1.0
1397,2017-02-28 05:00:00,71.0,0.9,7.0,1.0
1398,2017-02-28 06:00:00,71.0,0.9,6.0,1.0
1399,2017-02-28 07:00:00,72.0,0.87,6.0,1.0
1400,2017-02-28 08:00:00,72.0,0.87,5.0,1.0
1401,2017-02-28 09:00:00,74.0,0.82,7.0,1.0
1402,2017-02-28 10:00:00,76.0,0.74,9.0,1.0
1494,2017-03-04 06:00:00,54.0,0.8,0.0,3.0
1495,2017-03-04 07:00:00,54.0,0.87,0.0,3.0
1496,2017-03-04 08:00:00,55.0,0.9,0.0,3.0
1497,2017-03-04 09:00:00,55.0,0.915,0.0,3.0
1499,2017-03-04 11:00:00,56.0,0.87,6.0,3.0
1500,2017-03-04 12:00:00,55.0,0.93,5.0,3.0
1501,2017-03-04 13:00:00,55.5,0.9450000000000001,5.0,3.0
1502,2017-03-04 14:00:00,56.0,0.95,4.5,3.0
1503,2017-03-04 15:00:00,57.0,0.93,4.0,3.0
1504,2017-03-04 16:00:00,57.0,0.96,5.5,3.0
1505,2017-03-04 17:00:00,57.0,0.96,3.6666666666666665,3.0
1506,2017-03-04 18:00:00,57.0,1.0,8.0,3.0
1507,2017-03-04 19:00:00,58.0,0.97,9.0,3.0
1509,2017-03-04 21:00:00,58.0,0.97,8.0,3.0
1510,2017-03-04 22:00:00,58.0,0.97,7.0,3.0
1511,2017-03-04 23:00:00,58.0,0.97,6.0,3.0
1512,2017-03-05 00:00:00,58.0,0.97,3.0,3.0
1513,2017-03-05 01:00:00,58.0,0.97,3.0,3.0
1514,2017-03-05 02:00:00,58.0,0.97,1.5,3.0
1515,2017-03-05 03:00:00,57.5,0.985,3.0,3.0
1516,2017-03-05 04:00:00,57.0,1.0,1.6666666666666667,3.0
1517,2017-03-05 05:00:00,57.0,1.0,0.0,3.0
1518,2017-03-05 06:00:00,57.0,1.0,0.0,3.0
1519,2017-03-05 07:00:00,57.6,1.0,0.0,3.0
1520,2017-03-05 08:00:00,58.5,1.0,0.0,3.0
1521,2017-03-05 09:00:00,59.5,1.0,0.0,3.0
1538,2017-03-06 02:00:00,68.0,0.9,6.0,3.0
1567,2017-03-07 07:00:00,69.0,0.87,3.0,1.0
1614,2017-03-09 06:00:00,67.0,0.93,0.0,3.0
1626,2017-03-09 18:00:00,69.0,0.81,6.0,3.0
1662,2017-03-11 06:00:00,64.0,0.93,0.75,3.0
1663,2017-03-11 07:00:00,63.5,0.95,1.5,3.0
1664,2017-03-11 08:00:00,64.0,0.93,4.5,3.0
1665,2017-03-11 09:00:00,63.0,0.9571428571428572,6.714285714285714,3.0
1666,2017-03-11 10:00:00,64.0,0.93,6.0,3.0
1668,2017-03-11 12:00:00,64.66666666666667,0.9233333333333333,5.666666666666667,3.0
1669,2017-03-11 13:00:00,65.0,0.962,3.2,3.0
1670,2017-03-11 14:00:00,64.75,0.9375,2.25,3.0
1671,2017-03-11 15:00:00,65.28571428571429,0.9528571428571428,0.7142857142857143,3.0
1672,2017-03-11 16:00:00,65.66666666666667,0.9433333333333334,2.0,3.0
1673,2017-03-11 17:00:00,65.4,0.954,2.8,3.0
1674,2017-03-11 18:00:00,65.0,0.93,6.0,3.0
1675,2017-03-11 19:00:00,63.0,0.97,7.0,3.0
1676,2017-03-11 20:00:00,61.666666666666664,0.9733333333333333,4.333333333333333,3.0
1677,2017-03-11 21:00:00,61.0,1.0,5.0,3.0
1679,2017-03-11 23:00:00,60.5,0.93,8.0,3.0
1686,2017-03-12 06:00:00,48.0,0.89,7.0,1.0
1702,2017-03-12 22:00:00,48.0,0.93,5.0,1.0
1703,2017-03-12 23:00:00,48.0,0.93,3.0,1.0
1704,2017-03-13 00:00:00,48.0,0.96,0.0,1.0
1705,2017-03-13 01:00:00,48.0,0.96,0.0,1.0
1706,2017-03-13 02:00:00,49.0,0.97,0.0,1.0
1707,2017-03-13 03:00:00,48.0,1.0,0.0,1.0
1708,2017-03-13 04:00:00,48.0,1.0,0.0,1.0
1709,2017-03-13 05:00:00,48.0,1.0,3.0,1.0
1710,2017-03-13 06:00:00,48.0,1.0,6.0,1.0
1711,2017-03-13 07:00:00,49.0,0.97,3.0,1.0
1713,2017-03-13 09:00:00,51.333333333333336,0.9233333333333333,5.666666666666667,1.0
1761,2017-03-15 09:00:00,61.0,0.67,5.0,1.0
1779,2017-03-16 03:00:00,59.0,0.93,0.0,1.0
1780,2017-03-16 04:00:00,58.5,0.95,5.5,1.0
1781,2017-03-16 05:00:00,58.5,0.95,6.5,1.0
1782,2017-03-16 06:00:00,58.0,0.97,8.0,1.0
1783,2017-03-16 07:00:00,59.0,0.96,5.0,1.0
1784,2017-03-16 08:00:00,60.0,0.96,3.0,1.0
1975,2017-03-24 07:00:00,68.0,0.885,6.0,3.0
1976,2017-03-24 08:00:00,67.0,0.93,4.666666666666667,3.0
1977,2017-03-24 09:00:00,69.0,0.9,7.0,3.0
1978,2017-03-24 10:00:00,68.6,0.9359999999999999,5.4,3.0
1979,2017-03-24 11:00:00,71.0,0.885,6.5,3.0
1980,2017-03-24 12:00:00,73.0,0.91,6.5,3.0
2018,2017-03-26 02:00:00,64.0,0.9,6.0,1.0
2019,2017-03-26 03:00:00,65.0,0.93,3.0,1.0
2020,2017-03-26 04:00:00,66.0,0.93,5.0,1.0
2021,2017-03-26 05:00:00,66.0,0.93,0.0,1.0
2022,2017-03-26 06:00:00,66.0,0.96,6.0,1.0
2023,2017-03-26 07:00:00,67.0,0.91,9.0,1.0
2070,2017-03-28 06:00:00,71.0,0.87,7.0,1.0
2071,2017-03-28 07:00:00,71.0,0.9,6.0,1.0
2072,2017-03-28 08:00:00,74.0,0.82,9.0,1.0
2088,2017-03-29 00:00:00,73.0,0.84,5.0,14.0
2089,2017-03-29 01:00:00,60.833333333333336,0.935,8.166666666666666,14.0
2090,2017-03-29 02:00:00,60.5,0.9450000000000001,5.0,14.0
2091,2017-03-29 03:00:00,61.0,0.935,3.0,14.0
2092,2017-03-29 04:00:00,61.0,0.97,3.0,14.0
2095,2017-03-29 07:00:00,61.0,1.0,3.0,14.0
2185,2017-04-02 01:00:00,70.0,0.87,3.0,1.0
2186,2017-04-02 02:00:00,70.0,0.9,5.0,1.0
2187,2017-04-02 03:00:00,69.0,0.93,4.333333333333333,1.0
2188,2017-04-02 04:00:00,68.0,0.9400000000000001,5.0,1.0
2189,2017-04-02 05:00:00,68.0,0.93,6.0,1.0
2190,2017-04-02 06:00:00,68.0,0.93,3.0,1.0
2191,2017-04-02 07:00:00,68.0,0.93,4.0,1.0
2192,2017-04-02 08:00:00,59.75,0.945,14.0,1.0
2193,2017-04-02 09:00:00,59.0,0.92,7.666666666666667,1.0
2194,2017-04-02 10:00:00,60.0,0.9,8.0,1.0
2386,2017-04-10 10:00:00,72.75,0.9199999999999999,4.5,3.0
2387,2017-04-10 11:00:00,74.0,0.9399999999999998,0.6,3.0
2394,2017-04-10 18:00:00,76.0,0.79,11.0,3.0
2398,2017-04-10 22:00:00,73.0,0.87,10.0,3.0
2399,2017-04-10 23:00:00,71.0,0.9266666666666666,7.0,3.0
2401,2017-04-11 01:00:00,70.0,0.93,6.5,3.0
2409,2017-04-11 09:00:00,71.0,0.9266666666666666,2.0,3.0
2410,2017-04-11 10:00:00,68.6,0.95,3.8,3.0
2411,2017-04-11 11:00:00,65.2,0.9460000000000001,4.8,3.0
2412,2017-04-11 12:00:00,62.833333333333336,0.9899999999999999,2.8333333333333335,3.0
2413,2017-04-11 13:00:00,64.0,0.93,3.0,3.0
2414,2017-04-11 14:00:00,63.0,0.9700000000000001,3.3333333333333335,3.0
2452,2017-04-13 04:00:00,67.0,0.93,0.0,1.0
2453,2017-04-13 05:00:00,67.0,0.97,3.0,1.0
2454,2017-04-13 06:00:00,67.0,0.97,3.0,1.0
2457,2017-04-13 09:00:00,71.0,0.81,7.5,1.0
2478,2017-04-14 06:00:00,66.0,0.9,3.0,1.0
2479,2017-04-14 07:00:00,66.0,0.93,7.0,1.0
2551,2017-04-17 07:00:00,71.0,0.87,8.0,3.0
2556,2017-04-17 12:00:00,78.0,0.64,8.0,3.0
2557,2017-04-17 13:00:00,77.0,0.69,9.0,3.0
2558,2017-04-17 14:00:00,71.0,0.745,5.5,3.0
2559,2017-04-17 15:00:00,69.0,0.76,3.0,3.0
2560,2017-04-17 16:00:00,68.0,0.84,0.0,3.0
2598,2017-04-19 06:00:00,68.0,0.93,0.0,3.0
2669,2017-04-22 05:00:00,65.5,0.885,7.5,3.0
2832,2017-04-29 00:00:00,77.0,0.82,9.0,1.0
2833,2017-04-29 01:00:00,77.0,0.82,8.0,1.0
2834,2017-04-29 02:00:00,77.0,0.82,8.0,1.0
2835,2017-04-29 03:00:00,77.0,0.85,7.0,1.0
2836,2017-04-29 04:00:00,77.0,0.82,13.0,1.0
2837,2017-04-29 05:00:00,77.0,0.82,7.0,1.0
2838,2017-04-29 06:00:00,78.0,0.79,14.0,1.0
2839,2017-04-29 07:00:00,79.0,0.77,9.0,1.0
2849,2017-04-29 17:00:00,77.0,0.58,13.0,1.0
2856,2017-04-30 00:00:00,58.0,0.72,6.0,14.0
2857,2017-04-30 01:00:00,56.666666666666664,0.8833333333333333,2.0,14.0
2858,2017-04-30 02:00:00,57.0,0.885,2.5,14.0
2859,2017-04-30 03:00:00,56.0,0.845,1.5,14.0
2860,2017-04-30 04:00:00,55.666666666666664,0.8166666666666668,7.333333333333333,14.0
2929,2017-05-03 01:00:00,73.0,0.84,7.0,1.0
2930,2017-05-03 02:00:00,72.0,0.91,5.0,1.0
2932,2017-05-03 04:00:00,73.0,0.94,5.0,1.0
2934,2017-05-03 06:00:00,74.0,0.91,5.0,1.0
2935,2017-05-03 07:00:00,77.0,0.85,11.0,1.0
2936,2017-05-03 08:00:00,78.0,0.79,8.0,1.0
3082,2017-05-09 10:00:00,72.0,0.905,5.0,3.0
3084,2017-05-09 12:00:00,76.0,0.79,8.0,3.0
3085,2017-05-09 13:00:00,75.25,0.855,5.5,3.0
3086,2017-05-09 14:00:00,75.0,0.88,6.0,3.0
3087,2017-05-09 15:00:00,75.0,0.88,5.0,3.0
3088,2017-05-09 16:00:00,75.0,0.88,5.0,3.0
3089,2017-05-09 17:00:00,73.33333333333333,0.9166666666666666,5.0,3.0
3136,2017-05-11 16:00:00,74.25,0.8825,8.0,1.0
3137,2017-05-11 17:00:00,74.5,0.895,4.5,1.0
3138,2017-05-11 18:00:00,75.0,0.9,0.0,1.0
3139,2017-05-11 19:00:00,74.0,0.94,0.0,1.0
3140,2017-05-11 20:00:00,73.0,0.94,0.0,1.0
3141,2017-05-11 21:00:00,73.0,0.94,0.0,1.0
3142,2017-05-11 22:00:00,71.0,0.96,5.0,1.0
3143,2017-05-11 23:00:00,72.0,0.94,0.0,1.0
3144,2017-05-12 00:00:00,72.0,0.94,5.0,1.0
3145,2017-05-12 01:00:00,72.0,0.71,6.0,1.0
3268,2017-05-17 04:00:00,72.0,0.93,0.0,3.0
3269,2017-05-17 05:00:00,72.0,0.94,0.0,3.0
3270,2017-05-17 06:00:00,70.83333333333333,0.935,2.1666666666666665,3.0
3271,2017-05-17 07:00:00,71.0,0.94,1.5,3.0
3272,2017-05-17 08:00:00,70.0,0.97,0.0,3.0
3283,2017-05-17 19:00:00,77.0,0.88,6.0,3.0
3291,2017-05-18 03:00:00,76.0,0.91,6.0,1.0
3292,2017-05-18 04:00:00,76.0,0.88,8.0,1.0
3293,2017-05-18 05:00:00,76.0,0.88,8.0,1.0
3294,2017-05-18 06:00:00,77.0,0.88,6.0,1.0
3295,2017-05-18 07:00:00,78.0,0.85,5.0,1.0
3296,2017-05-18 08:00:00,79.0,0.82,7.0,1.0
3297,2017-05-18 09:00:00,81.0,0.74,9.0,1.0
3298,2017-05-18 10:00:00,85.0,0.65,14.0,1.0
3338,2017-05-20 02:00:00,71.0,0.9,6.0,14.0
3339,2017-05-20 03:00:00,67.5,0.93,9.75,14.0
3340,2017-05-20 04:00:00,67.0,0.93,3.0,14.0
3344,2017-05-20 08:00:00,67.66666666666667,0.93,4.0,14.0
3345,2017-05-20 09:00:00,68.0,0.96,0.0,14.0
3346,2017-05-20 10:00:00,68.0,0.96,5.0,14.0
3376,2017-05-21 16:00:00,69.0,0.745,4.0,14.0
3377,2017-05-21 17:00:00,67.0,0.87,5.666666666666667,14.0
3378,2017-05-21 18:00:00,64.75,0.93,5.75,14.0
3382,2017-05-21 22:00:00,63.0,0.9,5.0,14.0
3385,2017-05-22 01:00:00,63.0,0.87,5.0,3.0
3389,2017-05-22 05:00:00,61.0,0.9,7.0,3.0
3390,2017-05-22 06:00:00,61.0,0.9,4.0,3.0
3412,2017-05-23 04:00:00,66.0,0.96,3.0,1.0
3413,2017-05-23 05:00:00,65.0,0.97,5.0,1.0
3414,2017-05-23 06:00:00,64.0,1.0,3.0,1.0
3415,2017-05-23 07:00:00,66.0,0.93,0.0,1.0
3424,2017-05-23 16:00:00,67.0,0.7866666666666666,11.333333333333334,1.0
3425,2017-05-23 17:00:00,66.0,0.87,9.0,1.0
3504,2017-05-27 00:00:00,79.0,0.88,8.0,1.0
3505,2017-05-27 01:00:00,78.0,0.9,7.0,1.0
3506,2017-05-27 02:00:00,78.0,0.915,5.5,1.0
3507,2017-05-27 03:00:00,77.0,0.94,5.5,1.0
3509,2017-05-27 05:00:00,78.0,0.87,6.0,1.0
3510,2017-05-27 06:00:00,79.0,0.85,6.0,1.0
3511,2017-05-27 07:00:00,80.0,0.82,7.0,1.0
3512,2017-05-27 08:00:00,81.0,0.79,5.0,1.0
3513,2017-05-27 09:00:00,84.0,0.72,5.0,1.0
3514,2017-05-27 10:00:00,85.0,0.7,6.0,1.0
3546,2017-05-28 18:00:00,67.33333333333333,0.8933333333333334,6.666666666666667,14.0
3547,2017-05-28 19:00:00,72.0,0.84,3.0,14.0
3548,2017-05-28 20:00:00,73.0,0.9,8.0,14.0
3549,2017-05-28 21:00:00,73.0,0.905,9.0,14.0
3550,2017-05-28 22:00:00,72.0,0.91,0.0,14.0
3620,2017-05-31 20:00:00,71.0,0.94,0.0,3.0
3690,2017-06-03 18:00:00,78.0,0.69,7.0,14.0
3692,2017-06-03 20:00:00,75.0,0.82,3.0,14.0
3693,2017-06-03 21:00:00,72.75,0.895,6.0,14.0
3694,2017-06-03 22:00:00,72.0,0.91,6.0,14.0
3700,2017-06-04 04:00:00,68.0,1.0,0.0,14.0
3702,2017-06-04 06:00:00,69.0,1.0,0.0,14.0
3703,2017-06-04 07:00:00,73.0,0.9,0.0,14.0
3710,2017-06-04 14:00:00,80.0,0.62,3.0,14.0
3711,2017-06-04 15:00:00,73.0,0.8733333333333334,4.0,14.0
3733,2017-06-05 13:00:00,90.0,0.44,8.0,14.0
3735,2017-06-05 15:00:00,82.0,0.6,7.0,14.0
3736,2017-06-05 16:00:00,71.0,0.94,7.5,14.0
3737,2017-06-05 17:00:00,70.5,0.965,0.0,14.0
3895,2017-06-12 07:00:00,77.0,0.85,5.0,3.0
4068,2017-06-19 12:00:00,79.0,0.8300000000000001,8.0,14.0
4182,2017-06-24 06:00:00,80.0,0.87,3.0,3.0
4183,2017-06-24 07:00:00,73.0,0.8799999999999999,6.0,3.0
4184,2017-06-24 08:00:00,72.0,0.94,7.0,3.0
4210,2017-06-25 10:00:00,79.5,0.8200000000000001,5.0,3.0
4225,2017-06-26 01:00:00,75.0,0.9,3.0,3.0
4227,2017-06-26 03:00:00,73.5,0.945,4.75,3.0
4229,2017-06-26 05:00:00,73.0,0.96,0.0,3.0
4243,2017-06-26 19:00:00,73.75,0.96,6.75,3.0
4244,2017-06-26 20:00:00,73.0,0.98,0.0,3.0
4245,2017-06-26 21:00:00,73.0,1.0,0.0,3.0
4246,2017-06-26 22:00:00,73.0,1.0,0.0,3.0
4247,2017-06-26 23:00:00,72.0,1.0,0.0,3.0
4249,2017-06-27 01:00:00,73.0,1.0,0.0,1.0
4250,2017-06-27 02:00:00,73.0,1.0,0.0,1.0
4251,2017-06-27 03:00:00,72.0,1.0,0.0,1.0
4253,2017-06-27 05:00:00,71.0,1.0,0.0,1.0
4254,2017-06-27 06:00:00,72.0,1.0,3.0,1.0
4255,2017-06-27 07:00:00,74.0,0.97,3.0,1.0
4349,2017-07-01 05:00:00,80.0,0.87,8.0,1.0
4350,2017-07-01 06:00:00,80.0,0.85,8.0,1.0
4505,2017-07-07 17:00:00,91.0,0.57,6.0,14.0
4526,2017-07-08 14:00:00,96.0,0.32,0.0,14.0
4694,2017-07-15 14:00:00,92.0,0.41,6.0,14.0
4695,2017-07-15 15:00:00,81.0,0.7325,8.5,14.0
4696,2017-07-15 16:00:00,75.25,0.8574999999999999,9.0,14.0
4697,2017-07-15 17:00:00,76.0,0.91,4.0,14.0
4746,2017-07-17 18:00:00,85.0,0.63,7.0,14.0
4747,2017-07-17 19:00:00,83.0,0.6833333333333332,9.666666666666666,14.0
4748,2017-07-17 20:00:00,79.0,0.88,3.0,14.0
4886,2017-07-23 14:00:00,92.0,0.47,6.0,14.0
