,0
542,-0.037312865
543,-0.031185778
544,-0.023019934
545,-0.009398966
546,0.013047347
547,0.023173545
548,0.021870716
549,1.8302962e-05
550,-0.046478223
551,-0.055002313
552,-0.1344045
553,-0.09683676
554,-0.14289147
555,-0.121363014
556,-0.108974725
557,-0.07865372
558,-0.0065218615
559,0.017746622
560,0.016850848
561,-0.00014233172
562,-0.013939196
563,-0.022239234
564,-0.02785101
565,-0.028213864
566,-0.021584233
567,-0.004160676
568,0.008729
569,0.024823837
570,0.04148194
571,0.051079202
572,0.04249004
573,0.022145795
574,-0.018384505
575,-0.034203596
576,-0.12144776
577,-0.095285766
578,-0.1471443
579,-0.13301665
580,-0.13344668
581,-0.10880046
582,-0.06706378
583,-0.034479003
584,-0.026394788
585,-0.027648471
586,-0.034625314
587,-0.036320243
588,-0.044378813
589,-0.043706205
590,-0.045425497
591,-0.042339955
592,-0.037579637
593,-0.018258141
594,0.010733145
595,0.02360869
596,0.02248207
597,0.006406469
598,-0.032712184
599,-0.04508795
600,-0.119151816
601,-0.08148734
602,-0.11900434
603,-0.092206456
604,-0.07643641
605,-0.037819277
606,0.045384474
607,0.07253209
608,0.07311382
609,0.06633801
610,0.047350835
611,0.0315537
612,0.009811265
613,-0.011289074
614,-0.022113932
615,-0.025561642
616,-0.025535455
617,-0.0059825024
618,0.026372641
619,0.05328316
620,0.059878714
621,0.049272355
622,0.019877827
623,0.02418371
624,-0.05933111
625,-0.013722925
626,-0.04812488
627,-0.024664924
628,-0.008312312
629,0.034172654
630,0.10511905
631,0.120728865
632,0.111516446
633,0.10504534
634,0.08533886
635,0.061538238
636,0.036612935
637,0.015610604
638,0.0047801714
639,0.012394849
640,0.021425115
641,0.047939677
642,0.0873709
643,0.08915327
644,0.08316139
645,0.062045116
646,0.033112872
647,0.04085003
648,-0.043823034
649,-0.0106640225
650,-0.044963013
651,-0.03289193
652,-0.022222482
653,-2.2628205e-05
654,0.020686505
655,0.036625795
656,0.047305956
657,0.056777667
658,0.05732626
659,0.04342165
660,0.020497201
661,-0.008758484
662,-0.03453083
663,-0.03924958
664,-0.045318503
665,-0.027522428
666,0.0058421614
667,0.018778598
668,0.029735347
669,0.021441773
670,0.0034104574
671,0.02477787
672,-0.041711293
673,0.004939626
674,-0.022431247
675,0.0005502213
676,0.015014992
677,0.035990726
678,0.056122355
679,0.069697574
680,0.06683991
681,0.06734949
682,0.0430938
683,0.014002751
684,-0.02079189
685,-0.04144321
686,-0.052453026
687,-0.05357403
688,-0.05155985
689,-0.034661245
690,-0.005516637
691,0.009136054
692,0.017897978
693,0.0072566634
694,-0.025536174
695,-0.030782733
696,-0.11062
697,-0.060866665
698,-0.10238145
699,-0.07085577
700,-0.05166183
701,-0.009815183
702,0.07425297
703,0.09674743
704,0.08986838
705,0.065176174
706,0.026602011
707,0.0060380814
708,-0.018495327
709,-0.029968852
710,-0.028439352
711,-0.024637114
712,-0.016835794
713,-0.003295359
714,0.017208073
715,0.024915421
716,0.026200507
717,0.005086967
718,-0.040932264
719,-0.05039464
720,-0.13349764
721,-0.091694064
722,-0.13436721
723,-0.105582915
724,-0.09279826
725,-0.050066754
726,0.028116055
727,0.06130702
728,0.053367417
729,0.038858566
730,0.00752833
731,-0.00902183
732,-0.02596042
733,-0.030996893
734,-0.036943886
735,-0.028593082
736,-0.019387053
737,-0.0064872266
738,0.014214046
739,0.019996166
740,0.01744028
741,-0.0019951235
742,-0.04716071
743,-0.059955563
744,-0.14200708
745,-0.07851626
746,-0.12405659
747,-0.10127127
748,-0.08963666
749,-0.05640321
750,0.004652984
751,0.03160948
752,0.02751655
753,0.018258039
754,0.01134061
755,0.003638122
756,-0.004481941
757,-0.0063478197
758,0.0021339685
759,0.011824766
760,0.0244697
761,0.038412966
762,0.052216507
763,0.054870695
