time,0
2017-01-01,0.2542937486414547
2017-02-01,0.2290885952803594
2017-03-01,0.19717503309153914
2017-04-01,0.21720008813225092
2017-05-01,0.27705906026374544
2017-06-01,0.3812673687064249
2017-07-01,0.42883390098064117
2017-08-01,0.4314646715743491
2017-09-01,0.3525910145008269
2017-10-01,0.2570432778818298
2017-11-01,0.2032162871422704
2017-12-01,0.23814952767082198
2018-01-01,0.261113536624261
2018-02-01,0.23192109426352053
2018-03-01,0.20366085760777933
2018-04-01,0.2273100394437969
2018-05-01,0.28550673802074555
2018-06-01,0.3960317253736856
2018-07-01,0.42707233171259745
2018-08-01,0.4519734009703011
2018-09-01,0.3667986510894407
2018-10-01,0.2658238918055801
2018-11-01,0.21014219243649815
2018-12-01,0.2523689126777402
2019-01-01,0.2733834888417932
2019-02-01,0.24066906423048268
2019-03-01,0.20536605234400027
2019-04-01,0.23128877834050007
2019-05-01,0.2934899682863242
2019-06-01,0.39710994574212155
2019-07-01,0.44065993798145203
2019-08-01,0.4574842113767662
2019-09-01,0.37850271669251334
2019-10-01,0.27198701122296803
2019-11-01,0.21730782522739747
2019-12-01,0.25390010402094343
2020-01-01,0.2705528772652984
2020-02-01,0.24316098356346075
2020-03-01,0.21369141966006086
2020-04-01,0.23631290856164386
2020-05-01,0.2928124320925379
2020-06-01,0.3983752254781817
2020-07-01,0.4471300778727928
2020-08-01,0.46003476266221444
2020-09-01,0.3695773622692871
2020-10-01,0.27303244989466247
2020-11-01,0.22283730743657862
2020-12-01,0.2568512916163267
2021-01-01,0.27565426104736246
2021-02-01,0.25936988283126106
2021-03-01,0.22125448400006814
2021-04-01,0.24178332715816137
2021-05-01,0.2955956951583432
2021-06-01,0.41587606113798387
2021-07-01,0.4529740458134463
2021-08-01,0.46698086804267736
2021-09-01,0.3884923260419464
2021-10-01,0.2748320296295851
2021-11-01,0.23106637580930753
2021-12-01,0.2618149243176917
2022-01-01,0.28678503498686364
2022-02-01,0.2697195937627215
2022-03-01,0.2387598612624168
2022-04-01,0.2523520443150011
2022-05-01,0.3172622132510035
2022-06-01,0.400791488233122
2022-07-01,0.45881860609858494
2022-08-01,0.47586817615547844
2022-09-01,0.39201239234409346
2022-10-01,0.29781061898289485
2022-11-01,0.23937668731288622
2022-12-01,0.2765074564853861
2023-01-01,0.2834843585614384
2023-02-01,0.2640036465731689
2023-03-01,0.23378727933831467
2023-04-01,0.2568185650634027
2023-05-01,0.31040187995607665
2023-06-01,0.427211709715856
2023-07-01,0.4681645373859242
2023-08-01,0.48613106175731635
2023-09-01,0.39598832405126144
2023-10-01,0.28781140466624694
2023-11-01,0.24266772556227248
2023-12-01,0.2765478942346716
2024-01-01,0.3000636028020195
2024-02-01,0.2730223566984867
2024-03-01,0.2430650630173194
2024-04-01,0.25692850042795007
2024-05-01,0.32521529627081963
2024-06-01,0.4309880685648923
2024-07-01,0.4681937925942271
2024-08-01,0.47946306787737875
2024-09-01,0.40223977781990894
2024-10-01,0.2959961852885689
2024-11-01,0.24727266198983397
2024-12-01,0.2871773788950611
