time,0
2017-01-01,0.2531957412571013
2017-02-01,0.22005183257218852
2017-03-01,0.19605497122933538
2017-04-01,0.22143837258262739
2017-05-01,0.291284586837135
2017-06-01,0.39859566701756133
2017-07-01,0.45066495688998376
2017-08-01,0.4455270348875014
2017-09-01,0.3509587215988705
2017-10-01,0.2518201885841765
2017-11-01,0.1858635392309413
2017-12-01,0.25221782809069254
2018-01-01,0.2831530927742685
2018-02-01,0.24427544284987024
2018-03-01,0.2054660431009285
2018-04-01,0.22445491508362655
2018-05-01,0.29339554301724163
2018-06-01,0.417383976080833
2018-07-01,0.43863231685138543
2018-08-01,0.46853825104755975
2018-09-01,0.3784047229604344
2018-10-01,0.27732935516166923
2018-11-01,0.21122743525133758
2018-12-01,0.25008616314557397
2019-01-01,0.26940803958167997
2019-02-01,0.23634444622897383
2019-03-01,0.20719844886014455
2019-04-01,0.2360389417041641
2019-05-01,0.3067219871598165
2019-06-01,0.41182252866573577
2019-07-01,0.46163467262400104
2019-08-01,0.4802575009521354
2019-09-01,0.3960301256075158
2019-10-01,0.28730345493857773
2019-11-01,0.23061453897898798
2019-12-01,0.2352213594684351
2020-01-01,0.26280391363991357
2020-02-01,0.2537152537070949
2020-03-01,0.20807441715183847
2020-04-01,0.24843080417609775
2020-05-01,0.3080884059302549
2020-06-01,0.4141243641517964
2020-07-01,0.4599752964051256
2020-08-01,0.4748753566192294
2020-09-01,0.3806341263781014
2020-10-01,0.2819845825245542
2020-11-01,0.20305728580069626
2020-12-01,0.2407659255369216
2021-01-01,0.2921608098534618
2021-02-01,0.30523166640158755
2021-03-01,0.22513281541547245
2021-04-01,0.23744110427512735
2021-05-01,0.315019163168468
2021-06-01,0.42829776486532484
2021-07-01,0.4670428033688823
2021-08-01,0.4846600988155397
2021-09-01,0.39885987029433384
2021-10-01,0.2876608632505694
2021-11-01,0.2065524852316552
2021-12-01,0.25251787384495467
2022-01-01,0.2704757712516088
2022-02-01,0.31136099802264666
2022-03-01,0.246194799401435
2022-04-01,0.2582448320417873
2022-05-01,0.32519213986912515
2022-06-01,0.4344000612023449
2022-07-01,0.48184189866250055
2022-08-01,0.4989653055338746
2022-09-01,0.3946942905530595
2022-10-01,0.30115663831325373
2022-11-01,0.23968095734732353
2022-12-01,0.2592976060818414
2023-01-01,0.27755005302775765
2023-02-01,0.28351079754998404
2023-03-01,0.24562110858611122
2023-04-01,0.2564795425652769
2023-05-01,0.33065829470366337
2023-06-01,0.44977094744562784
2023-07-01,0.49909635980526407
2023-08-01,0.5104004344784462
2023-09-01,0.4096750556943236
2023-10-01,0.3045990503595572
2023-11-01,0.24383678639434533
2023-12-01,0.26624121516736543
2024-01-01,0.37278575019337473
2024-02-01,0.27794474699732674
2024-03-01,0.24909473691692927
2024-04-01,0.26136877327568786
2024-05-01,0.35020232491313996
2024-06-01,0.4455193360308524
2024-07-01,0.4864100286573652
2024-08-01,0.5007163801583059
2024-09-01,0.4145154522501543
2024-10-01,0.3127623248244355
2024-11-01,0.2412141889143009
2024-12-01,0.28331204724504166
